day_id,day_of_week,hour,ACTIVITY_NAME,ACTIVITY_NAME_ENC
1720,5,4,Caring for Household Members,0
1720,5,5,Personal Care,4
1720,5,6,Eating and Drinking,1
1720,5,7,Household Activities,3
1720,5,8,Traveling / Commuting,10
1720,5,9,Religious and Volunteer Activities,5
1720,5,10,Education,2
1720,5,11,Education,2
1720,5,12,Working,11
1720,5,13,Working,11
1720,5,14,Education,2
1720,5,15,Education,2
1720,5,16,Sports and Exercise,9
1720,5,17,Personal Care,4
1720,5,18,Personal Care,4
1720,5,19,Eating and Drinking,1
1720,5,20,Socializing and Leisure,8
1720,5,21,Socializing and Leisure,8
1720,5,22,Socializing and Leisure,8
1720,5,23,Sleeping,7
1721,6,0,Sleeping,7
1721,6,1,Sleeping,7
1721,6,2,Sleeping,7
1721,6,3,Sleeping,7
1721,6,4,Sleeping,7
1721,6,5,Personal Care,4
1721,6,6,Personal Care,4
1721,6,7,Personal Care,4
1721,6,8,Working,11
1721,6,9,Working,11
1721,6,10,Sports and Exercise,9
1721,6,11,Socializing and Leisure,8
1721,6,12,Religious and Volunteer Activities,5
1721,6,13,Education,2
1721,6,14,Household Activities,3
1721,6,15,Household Activities,3
1721,6,16,Socializing and Leisure,8
1721,6,17,Eating and Drinking,1
1721,6,18,Religious and Volunteer Activities,5
1721,6,19,Shopping,6
1721,6,20,Traveling / Commuting,10
1721,6,21,Religious and Volunteer Activities,5
1721,6,22,Household Activities,3
1721,6,23,Sleeping,7
1722,0,0,Sleeping,7
1722,0,1,Sleeping,7
1722,0,2,Sleeping,7
1722,0,3,Sleeping,7
1722,0,4,Sleeping,7
1722,0,5,Traveling / Commuting,10
1722,0,6,Traveling / Commuting,10
1722,0,7,Eating and Drinking,1
1722,0,8,Traveling / Commuting,10
1722,0,9,Working,11
1722,0,10,Education,2
1722,0,11,Working,11
1722,0,12,Religious and Volunteer Activities,5
1722,0,13,Sports and Exercise,9
1722,0,14,Working,11
1722,0,15,Working,11
1722,0,16,Working,11
1722,0,17,Sports and Exercise,9
1722,0,18,Traveling / Commuting,10
1722,0,19,Socializing and Leisure,8
1722,0,20,Sports and Exercise,9
1722,0,21,Socializing and Leisure,8
1722,0,22,Education,2
1722,0,23,Sleeping,7
1723,1,0,Sleeping,7
1723,1,1,Sleeping,7
1723,1,2,Sleeping,7
1723,1,3,Religious and Volunteer Activities,5
1723,1,4,Sleeping,7
1723,1,5,Sleeping,7
1723,1,6,Personal Care,4
1723,1,7,Sports and Exercise,9
1723,1,8,Eating and Drinking,1
1723,1,9,Religious and Volunteer Activities,5
1723,1,10,Working,11
1723,1,11,Working,11
1723,1,12,Personal Care,4
1723,1,13,Working,11
1723,1,14,Working,11
1723,1,15,Working,11
1723,1,16,Working,11
1723,1,17,Personal Care,4
1723,1,18,Working,11
1723,1,19,Sports and Exercise,9
1723,1,20,Caring for Household Members,0
1723,1,21,Eating and Drinking,1
1723,1,22,Sleeping,7
1723,1,23,Sleeping,7
1724,2,0,Sleeping,7
1724,2,1,Sleeping,7
1724,2,2,Religious and Volunteer Activities,5
1724,2,3,Sleeping,7
1724,2,4,Sleeping,7
1724,2,5,Sleeping,7
1724,2,6,Eating and Drinking,1
1724,2,7,Personal Care,4
1724,2,8,Household Activities,3
1724,2,9,Religious and Volunteer Activities,5
1724,2,10,Personal Care,4
1724,2,11,Working,11
1724,2,12,Education,2
1724,2,13,Eating and Drinking,1
1724,2,14,Eating and Drinking,1
1724,2,15,Socializing and Leisure,8
1724,2,16,Personal Care,4
1724,2,17,Traveling / Commuting,10
1724,2,18,Personal Care,4
1724,2,19,Socializing and Leisure,8
1724,2,20,Socializing and Leisure,8
1724,2,21,Personal Care,4
1724,2,22,Sleeping,7
1724,2,23,Sleeping,7
1725,3,0,Sleeping,7
1725,3,1,Sleeping,7
1725,3,2,Sleeping,7
1725,3,3,Sleeping,7
1725,3,4,Sleeping,7
1725,3,5,Religious and Volunteer Activities,5
1725,3,6,Eating and Drinking,1
1725,3,7,Traveling / Commuting,10
1725,3,8,Working,11
1725,3,9,Traveling / Commuting,10
1725,3,10,Eating and Drinking,1
1725,3,11,Working,11
1725,3,12,Traveling / Commuting,10
1725,3,13,Education,2
1725,3,14,Working,11
1725,3,15,Shopping,6
1725,3,16,Household Activities,3
1725,3,17,Personal Care,4
1725,3,18,Personal Care,4
1725,3,19,Personal Care,4
1725,3,20,Socializing and Leisure,8
1725,3,21,Eating and Drinking,1
1725,3,22,Sleeping,7
1725,3,23,Socializing and Leisure,8
1726,4,0,Sleeping,7
1726,4,1,Sleeping,7
1726,4,2,Eating and Drinking,1
1726,4,3,Sleeping,7
1726,4,4,Sleeping,7
1726,4,5,Personal Care,4
1726,4,6,Working,11
1726,4,7,Caring for Household Members,0
1726,4,8,Shopping,6
1726,4,9,Religious and Volunteer Activities,5
1726,4,10,Eating and Drinking,1
1726,4,11,Education,2
1726,4,12,Eating and Drinking,1
1726,4,13,Working,11
1726,4,14,Eating and Drinking,1
1726,4,15,Working,11
1726,4,16,Education,2
1726,4,17,Eating and Drinking,1
1726,4,18,Working,11
1726,4,19,Caring for Household Members,0
1726,4,20,Personal Care,4
1726,4,21,Socializing and Leisure,8
1726,4,22,Socializing and Leisure,8
1726,4,23,Shopping,6
1727,5,0,Sleeping,7
1727,5,1,Sleeping,7
1727,5,2,Sleeping,7
1727,5,3,Sleeping,7
1727,5,4,Sleeping,7
1727,5,5,Traveling / Commuting,10
1727,5,6,Traveling / Commuting,10
1727,5,7,Traveling / Commuting,10
1727,5,8,Working,11
1727,5,9,Working,11
1727,5,10,Education,2
1727,5,11,Education,2
1727,5,12,Sports and Exercise,9
1727,5,13,Working,11
1727,5,14,Education,2
1727,5,15,Shopping,6
1727,5,16,Caring for Household Members,0
1727,5,17,Traveling / Commuting,10
1727,5,18,Household Activities,3
1727,5,19,Socializing and Leisure,8
1727,5,20,Socializing and Leisure,8
1727,5,21,Socializing and Leisure,8
1727,5,22,Sleeping,7
1727,5,23,Sleeping,7
1728,6,0,Sleeping,7
1728,6,1,Sleeping,7
1728,6,2,Sleeping,7
1728,6,3,Sleeping,7
1728,6,4,Personal Care,4
1728,6,5,Personal Care,4
1728,6,6,Caring for Household Members,0
1728,6,7,Personal Care,4
1728,6,8,Working,11
1728,6,9,Education,2
1728,6,10,Personal Care,4
1728,6,11,Religious and Volunteer Activities,5
1728,6,12,Eating and Drinking,1
1728,6,13,Education,2
1728,6,14,Household Activities,3
1728,6,15,Shopping,6
1728,6,16,Eating and Drinking,1
1728,6,17,Caring for Household Members,0
1728,6,18,Eating and Drinking,1
1728,6,19,Socializing and Leisure,8
1728,6,20,Socializing and Leisure,8
1728,6,21,Socializing and Leisure,8
1728,6,22,Socializing and Leisure,8
1728,6,23,Sleeping,7
1729,0,0,Sleeping,7
1729,0,1,Sleeping,7
1729,0,2,Sleeping,7
1729,0,3,Sleeping,7
1729,0,4,Sleeping,7
1729,0,5,Sleeping,7
1729,0,6,Personal Care,4
1729,0,7,Caring for Household Members,0
1729,0,8,Household Activities,3
1729,0,9,Household Activities,3
1729,0,10,Sports and Exercise,9
1729,0,11,Working,11
1729,0,12,Eating and Drinking,1
1729,0,13,Sports and Exercise,9
1729,0,14,Shopping,6
1729,0,15,Personal Care,4
1729,0,16,Socializing and Leisure,8
1729,0,17,Socializing and Leisure,8
1729,0,18,Personal Care,4
1729,0,19,Socializing and Leisure,8
1729,0,20,Socializing and Leisure,8
1729,0,21,Personal Care,4
1729,0,22,Eating and Drinking,1
1729,0,23,Sleeping,7
1730,1,0,Household Activities,3
1730,1,1,Sleeping,7
1730,1,2,Sleeping,7
1730,1,3,Sleeping,7
1730,1,4,Personal Care,4
1730,1,5,Sports and Exercise,9
1730,1,6,Personal Care,4
1730,1,7,Personal Care,4
1730,1,8,Education,2
1730,1,9,Education,2
1730,1,10,Working,11
1730,1,11,Sports and Exercise,9
1730,1,12,Eating and Drinking,1
1730,1,13,Working,11
1730,1,14,Working,11
1730,1,15,Caring for Household Members,0
1730,1,16,Education,2
1730,1,17,Shopping,6
1730,1,18,Working,11
1730,1,19,Traveling / Commuting,10
1730,1,20,Personal Care,4
1730,1,21,Socializing and Leisure,8
1730,1,22,Socializing and Leisure,8
1730,1,23,Sleeping,7
1731,2,0,Sleeping,7
1731,2,1,Sleeping,7
1731,2,2,Sleeping,7
1731,2,3,Sleeping,7
1731,2,4,Personal Care,4
1731,2,5,Sleeping,7
1731,2,6,Eating and Drinking,1
1731,2,7,Sports and Exercise,9
1731,2,8,Sports and Exercise,9
1731,2,9,Working,11
1731,2,10,Working,11
1731,2,11,Shopping,6
1731,2,12,Shopping,6
1731,2,13,Education,2
1731,2,14,Household Activities,3
1731,2,15,Socializing and Leisure,8
1731,2,16,Eating and Drinking,1
1731,2,17,Traveling / Commuting,10
1731,2,18,Household Activities,3
1731,2,19,Socializing and Leisure,8
1731,2,20,Traveling / Commuting,10
1731,2,21,Socializing and Leisure,8
1731,2,22,Household Activities,3
1731,2,23,Sleeping,7
1732,3,0,Household Activities,3
1732,3,1,Sleeping,7
1732,3,2,Sleeping,7
1732,3,3,Sleeping,7
1732,3,4,Sleeping,7
1732,3,5,Personal Care,4
1732,3,6,Personal Care,4
1732,3,7,Working,11
1732,3,8,Sports and Exercise,9
1732,3,9,Working,11
1732,3,10,Personal Care,4
1732,3,11,Working,11
1732,3,12,Working,11
1732,3,13,Working,11
1732,3,14,Traveling / Commuting,10
1732,3,15,Socializing and Leisure,8
1732,3,16,Working,11
1732,3,17,Working,11
1732,3,18,Socializing and Leisure,8
1732,3,19,Socializing and Leisure,8
1732,3,20,Socializing and Leisure,8
1732,3,21,Personal Care,4
1732,3,22,Sleeping,7
1732,3,23,Sleeping,7
1733,4,0,Sleeping,7
1733,4,1,Sleeping,7
1733,4,2,Sleeping,7
1733,4,3,Sleeping,7
1733,4,4,Personal Care,4
1733,4,5,Religious and Volunteer Activities,5
1733,4,6,Sports and Exercise,9
1733,4,7,Education,2
1733,4,8,Traveling / Commuting,10
1733,4,9,Working,11
1733,4,10,Personal Care,4
1733,4,11,Religious and Volunteer Activities,5
1733,4,12,Working,11
1733,4,13,Education,2
1733,4,14,Education,2
1733,4,15,Working,11
1733,4,16,Shopping,6
1733,4,17,Socializing and Leisure,8
1733,4,18,Eating and Drinking,1
1733,4,19,Personal Care,4
1733,4,20,Socializing and Leisure,8
1733,4,21,Sleeping,7
1733,4,22,Sleeping,7
1733,4,23,Sleeping,7
1734,5,0,Sleeping,7
1734,5,1,Sleeping,7
1734,5,2,Sleeping,7
1734,5,3,Sleeping,7
1734,5,4,Religious and Volunteer Activities,5
1734,5,5,Sleeping,7
1734,5,6,Personal Care,4
1734,5,7,Eating and Drinking,1
1734,5,8,Working,11
1734,5,9,Working,11
1734,5,10,Working,11
1734,5,11,Working,11
1734,5,12,Household Activities,3
1734,5,13,Working,11
1734,5,14,Socializing and Leisure,8
1734,5,15,Household Activities,3
1734,5,16,Working,11
1734,5,17,Traveling / Commuting,10
1734,5,18,Caring for Household Members,0
1734,5,19,Eating and Drinking,1
1734,5,20,Eating and Drinking,1
1734,5,21,Socializing and Leisure,8
1734,5,22,Socializing and Leisure,8
1734,5,23,Sleeping,7
1735,6,0,Sleeping,7
1735,6,1,Sleeping,7
1735,6,2,Sleeping,7
1735,6,3,Sleeping,7
1735,6,4,Sleeping,7
1735,6,5,Sleeping,7
1735,6,6,Sleeping,7
1735,6,7,Personal Care,4
1735,6,8,Sports and Exercise,9
1735,6,9,Working,11
1735,6,10,Shopping,6
1735,6,11,Sports and Exercise,9
1735,6,12,Working,11
1735,6,13,Socializing and Leisure,8
1735,6,14,Shopping,6
1735,6,15,Working,11
1735,6,16,Traveling / Commuting,10
1735,6,17,Sports and Exercise,9
1735,6,18,Household Activities,3
1735,6,19,Sports and Exercise,9
1735,6,20,Socializing and Leisure,8
1735,6,21,Socializing and Leisure,8
1735,6,22,Household Activities,3
1735,6,23,Sleeping,7
1736,0,0,Sleeping,7
1736,0,1,Sleeping,7
1736,0,2,Sleeping,7
1736,0,3,Sleeping,7
1736,0,4,Sleeping,7
1736,0,5,Eating and Drinking,1
1736,0,6,Working,11
1736,0,7,Caring for Household Members,0
1736,0,8,Education,2
1736,0,9,Socializing and Leisure,8
1736,0,10,Working,11
1736,0,11,Eating and Drinking,1
1736,0,12,Education,2
1736,0,13,Education,2
1736,0,14,Working,11
1736,0,15,Working,11
1736,0,16,Working,11
1736,0,17,Religious and Volunteer Activities,5
1736,0,18,Eating and Drinking,1
1736,0,19,Eating and Drinking,1
1736,0,20,Eating and Drinking,1
1736,0,21,Socializing and Leisure,8
1736,0,22,Socializing and Leisure,8
1736,0,23,Sleeping,7
1737,1,0,Sleeping,7
1737,1,1,Sleeping,7
1737,1,2,Sleeping,7
1737,1,3,Sleeping,7
1737,1,4,Personal Care,4
1737,1,5,Sports and Exercise,9
1737,1,6,Traveling / Commuting,10
1737,1,7,Household Activities,3
1737,1,8,Working,11
1737,1,9,Education,2
1737,1,10,Working,11
1737,1,11,Working,11
1737,1,12,Eating and Drinking,1
1737,1,13,Traveling / Commuting,10
1737,1,14,Education,2
1737,1,15,Working,11
1737,1,16,Working,11
1737,1,17,Traveling / Commuting,10
1737,1,18,Education,2
1737,1,19,Socializing and Leisure,8
1737,1,20,Eating and Drinking,1
1737,1,21,Caring for Household Members,0
1737,1,22,Household Activities,3
1737,1,23,Socializing and Leisure,8
1738,2,0,Sleeping,7
1738,2,1,Sleeping,7
1738,2,2,Sleeping,7
1738,2,3,Sleeping,7
1738,2,4,Sleeping,7
1738,2,5,Sports and Exercise,9
1738,2,6,Personal Care,4
1738,2,7,Working,11
1738,2,8,Working,11
1738,2,9,Traveling / Commuting,10
1738,2,10,Education,2
1738,2,11,Eating and Drinking,1
1738,2,12,Eating and Drinking,1
1738,2,13,Shopping,6
1738,2,14,Working,11
1738,2,15,Working,11
1738,2,16,Education,2
1738,2,17,Eating and Drinking,1
1738,2,18,Religious and Volunteer Activities,5
1738,2,19,Personal Care,4
1738,2,20,Personal Care,4
1738,2,21,Working,11
1738,2,22,Personal Care,4
1738,2,23,Sleeping,7
1739,3,0,Sleeping,7
1739,3,1,Sleeping,7
1739,3,2,Sleeping,7
1739,3,3,Sleeping,7
1739,3,4,Shopping,6
1739,3,5,Personal Care,4
1739,3,6,Education,2
1739,3,7,Personal Care,4
1739,3,8,Working,11
1739,3,9,Working,11
1739,3,10,Religious and Volunteer Activities,5
1739,3,11,Shopping,6
1739,3,12,Personal Care,4
1739,3,13,Working,11
1739,3,14,Personal Care,4
1739,3,15,Working,11
1739,3,16,Caring for Household Members,0
1739,3,17,Household Activities,3
1739,3,18,Personal Care,4
1739,3,19,Personal Care,4
1739,3,20,Socializing and Leisure,8
1739,3,21,Socializing and Leisure,8
1739,3,22,Sleeping,7
1739,3,23,Sleeping,7
1740,4,0,Sleeping,7
1740,4,1,Sleeping,7
1740,4,2,Sleeping,7
1740,4,3,Sleeping,7
1740,4,4,Sleeping,7
1740,4,5,Traveling / Commuting,10
1740,4,6,Eating and Drinking,1
1740,4,7,Sleeping,7
1740,4,8,Traveling / Commuting,10
1740,4,9,Personal Care,4
1740,4,10,Sports and Exercise,9
1740,4,11,Working,11
1740,4,12,Working,11
1740,4,13,Shopping,6
1740,4,14,Working,11
1740,4,15,Education,2
1740,4,16,Traveling / Commuting,10
1740,4,17,Eating and Drinking,1
1740,4,18,Education,2
1740,4,19,Eating and Drinking,1
1740,4,20,Personal Care,4
1740,4,21,Religious and Volunteer Activities,5
1740,4,22,Personal Care,4
1740,4,23,Sleeping,7
1741,5,0,Sleeping,7
1741,5,1,Sleeping,7
1741,5,2,Sleeping,7
1741,5,3,Sleeping,7
1741,5,4,Personal Care,4
1741,5,5,Sleeping,7
1741,5,6,Personal Care,4
1741,5,7,Personal Care,4
1741,5,8,Eating and Drinking,1
1741,5,9,Religious and Volunteer Activities,5
1741,5,10,Religious and Volunteer Activities,5
1741,5,11,Education,2
1741,5,12,Shopping,6
1741,5,13,Education,2
1741,5,14,Eating and Drinking,1
1741,5,15,Working,11
1741,5,16,Working,11
1741,5,17,Traveling / Commuting,10
1741,5,18,Caring for Household Members,0
1741,5,19,Shopping,6
1741,5,20,Household Activities,3
1741,5,21,Socializing and Leisure,8
1741,5,22,Socializing and Leisure,8
1741,5,23,Sleeping,7
1742,6,0,Sleeping,7
1742,6,1,Sleeping,7
1742,6,2,Sleeping,7
1742,6,3,Sleeping,7
1742,6,4,Sleeping,7
1742,6,5,Personal Care,4
1742,6,6,Sleeping,7
1742,6,7,Traveling / Commuting,10
1742,6,8,Religious and Volunteer Activities,5
1742,6,9,Household Activities,3
1742,6,10,Working,11
1742,6,11,Socializing and Leisure,8
1742,6,12,Working,11
1742,6,13,Working,11
1742,6,14,Personal Care,4
1742,6,15,Education,2
1742,6,16,Education,2
1742,6,17,Traveling / Commuting,10
1742,6,18,Caring for Household Members,0
1742,6,19,Socializing and Leisure,8
1742,6,20,Socializing and Leisure,8
1742,6,21,Household Activities,3
1742,6,22,Socializing and Leisure,8
1742,6,23,Religious and Volunteer Activities,5
1743,0,0,Eating and Drinking,1
1743,0,1,Sleeping,7
1743,0,2,Sleeping,7
1743,0,3,Sleeping,7
1743,0,4,Personal Care,4
1743,0,5,Personal Care,4
1743,0,6,Personal Care,4
1743,0,7,Education,2
1743,0,8,Traveling / Commuting,10
1743,0,9,Working,11
1743,0,10,Education,2
1743,0,11,Working,11
1743,0,12,Traveling / Commuting,10
1743,0,13,Sports and Exercise,9
1743,0,14,Shopping,6
1743,0,15,Education,2
1743,0,16,Education,2
1743,0,17,Traveling / Commuting,10
1743,0,18,Traveling / Commuting,10
1743,0,19,Personal Care,4
1743,0,20,Personal Care,4
1743,0,21,Socializing and Leisure,8
1743,0,22,Socializing and Leisure,8
1743,0,23,Sleeping,7
1744,1,0,Sleeping,7
1744,1,1,Sleeping,7
1744,1,2,Sleeping,7
1744,1,3,Sleeping,7
1744,1,4,Sleeping,7
1744,1,5,Sleeping,7
1744,1,6,Traveling / Commuting,10
1744,1,7,Personal Care,4
1744,1,8,Education,2
1744,1,9,Working,11
1744,1,10,Sports and Exercise,9
1744,1,11,Eating and Drinking,1
1744,1,12,Eating and Drinking,1
1744,1,13,Working,11
1744,1,14,Education,2
1744,1,15,Shopping,6
1744,1,16,Personal Care,4
1744,1,17,Traveling / Commuting,10
1744,1,18,Personal Care,4
1744,1,19,Religious and Volunteer Activities,5
1744,1,20,Household Activities,3
1744,1,21,Caring for Household Members,0
1744,1,22,Sleeping,7
1744,1,23,Sleeping,7
1745,2,0,Sleeping,7
1745,2,1,Sleeping,7
1745,2,2,Sleeping,7
1745,2,3,Sleeping,7
1745,2,4,Personal Care,4
1745,2,5,Eating and Drinking,1
1745,2,6,Household Activities,3
1745,2,7,Sports and Exercise,9
1745,2,8,Eating and Drinking,1
1745,2,9,Religious and Volunteer Activities,5
1745,2,10,Working,11
1745,2,11,Socializing and Leisure,8
1745,2,12,Shopping,6
1745,2,13,Socializing and Leisure,8
1745,2,14,Education,2
1745,2,15,Working,11
1745,2,16,Sports and Exercise,9
1745,2,17,Socializing and Leisure,8
1745,2,18,Personal Care,4
1745,2,19,Caring for Household Members,0
1745,2,20,Sports and Exercise,9
1745,2,21,Household Activities,3
1745,2,22,Personal Care,4
1745,2,23,Sleeping,7
1746,3,0,Sleeping,7
1746,3,1,Personal Care,4
1746,3,2,Sleeping,7
1746,3,3,Sleeping,7
1746,3,4,Sleeping,7
1746,3,5,Sleeping,7
1746,3,6,Traveling / Commuting,10
1746,3,7,Sleeping,7
1746,3,8,Eating and Drinking,1
1746,3,9,Education,2
1746,3,10,Working,11
1746,3,11,Education,2
1746,3,12,Education,2
1746,3,13,Working,11
1746,3,14,Working,11
1746,3,15,Working,11
1746,3,16,Working,11
1746,3,17,Household Activities,3
1746,3,18,Traveling / Commuting,10
1746,3,19,Sports and Exercise,9
1746,3,20,Sleeping,7
1746,3,21,Sports and Exercise,9
1746,3,22,Sleeping,7
1746,3,23,Sleeping,7
1747,4,0,Sleeping,7
1747,4,1,Sleeping,7
1747,4,2,Sleeping,7
1747,4,3,Sleeping,7
1747,4,4,Sleeping,7
1747,4,5,Personal Care,4
1747,4,6,Sleeping,7
1747,4,7,Education,2
1747,4,8,Traveling / Commuting,10
1747,4,9,Personal Care,4
1747,4,10,Working,11
1747,4,11,Shopping,6
1747,4,12,Shopping,6
1747,4,13,Shopping,6
1747,4,14,Sports and Exercise,9
1747,4,15,Religious and Volunteer Activities,5
1747,4,16,Household Activities,3
1747,4,17,Socializing and Leisure,8
1747,4,18,Sports and Exercise,9
1747,4,19,Socializing and Leisure,8
1747,4,20,Caring for Household Members,0
1747,4,21,Socializing and Leisure,8
1747,4,22,Household Activities,3
1747,4,23,Sleeping,7
1748,5,0,Sleeping,7
1748,5,1,Sleeping,7
1748,5,2,Personal Care,4
1748,5,3,Sleeping,7
1748,5,4,Sleeping,7
1748,5,5,Eating and Drinking,1
1748,5,6,Personal Care,4
1748,5,7,Household Activities,3
1748,5,8,Eating and Drinking,1
1748,5,9,Education,2
1748,5,10,Working,11
1748,5,11,Education,2
1748,5,12,Education,2
1748,5,13,Education,2
1748,5,14,Education,2
1748,5,15,Shopping,6
1748,5,16,Shopping,6
1748,5,17,Household Activities,3
1748,5,18,Eating and Drinking,1
1748,5,19,Eating and Drinking,1
1748,5,20,Eating and Drinking,1
1748,5,21,Traveling / Commuting,10
1748,5,22,Sleeping,7
1748,5,23,Sleeping,7
1749,6,0,Sleeping,7
1749,6,1,Education,2
1749,6,2,Sleeping,7
1749,6,3,Sleeping,7
1749,6,4,Sleeping,7
1749,6,5,Socializing and Leisure,8
1749,6,6,Personal Care,4
1749,6,7,Traveling / Commuting,10
1749,6,8,Sports and Exercise,9
1749,6,9,Working,11
1749,6,10,Eating and Drinking,1
1749,6,11,Education,2
1749,6,12,Eating and Drinking,1
1749,6,13,Education,2
1749,6,14,Working,11
1749,6,15,Shopping,6
1749,6,16,Sports and Exercise,9
1749,6,17,Sports and Exercise,9
1749,6,18,Household Activities,3
1749,6,19,Education,2
1749,6,20,Socializing and Leisure,8
1749,6,21,Socializing and Leisure,8
1749,6,22,Household Activities,3
1749,6,23,Sleeping,7
1750,0,0,Socializing and Leisure,8
1750,0,1,Eating and Drinking,1
1750,0,2,Sleeping,7
1750,0,3,Sleeping,7
1750,0,4,Traveling / Commuting,10
1750,0,5,Sleeping,7
1750,0,6,Traveling / Commuting,10
1750,0,7,Sports and Exercise,9
1750,0,8,Personal Care,4
1750,0,9,Working,11
1750,0,10,Caring for Household Members,0
1750,0,11,Education,2
1750,0,12,Working,11
1750,0,13,Working,11
1750,0,14,Traveling / Commuting,10
1750,0,15,Eating and Drinking,1
1750,0,16,Shopping,6
1750,0,17,Shopping,6
1750,0,18,Personal Care,4
1750,0,19,Personal Care,4
1750,0,20,Caring for Household Members,0
1750,0,21,Sleeping,7
1750,0,22,Personal Care,4
1750,0,23,Sleeping,7
1751,1,0,Sleeping,7
1751,1,1,Sleeping,7
1751,1,2,Sleeping,7
1751,1,3,Sleeping,7
1751,1,4,Sleeping,7
1751,1,5,Personal Care,4
1751,1,6,Traveling / Commuting,10
1751,1,7,Eating and Drinking,1
1751,1,8,Working,11
1751,1,9,Education,2
1751,1,10,Education,2
1751,1,11,Religious and Volunteer Activities,5
1751,1,12,Eating and Drinking,1
1751,1,13,Personal Care,4
1751,1,14,Working,11
1751,1,15,Working,11
1751,1,16,Shopping,6
1751,1,17,Traveling / Commuting,10
1751,1,18,Socializing and Leisure,8
1751,1,19,Eating and Drinking,1
1751,1,20,Personal Care,4
1751,1,21,Sports and Exercise,9
1751,1,22,Personal Care,4
1751,1,23,Socializing and Leisure,8
1752,2,0,Sleeping,7
1752,2,1,Religious and Volunteer Activities,5
1752,2,2,Sleeping,7
1752,2,3,Sleeping,7
1752,2,4,Sleeping,7
1752,2,5,Personal Care,4
1752,2,6,Personal Care,4
